Symbol	KmeansGroup	FoldChangeQ95	MmLDSmExp1	MmLDSmExp2	MmLDSmExp3	MmLDSmExp4	MmLDSmExp5	MmLDSmExp6	MmLDSmExp8	MmLDSmExp9	MmLDSmExp10	MmLDSmExp11	MmLDSmExp12	MmLDSmExp13	MmLDSmExp15	MmLDSmExp16	MmLDSmExp17	MmLDSmExp18	MmLDSmExp19	MmLDSmExp20	MmLDSmExp21	MmLDSmExp22	MmLDSmExp23	MmLDSmExp24	MmLDSmExp25	MmLDSmExp26	MmLDSmExp27	MmLDSmExp29	MmLDSmExp33	MmLDSmExp36	MmLDSmExp37	MmLDSmExp38	MmLDSmExp41	MmLDSmExp43	MmLDSmExp44	MmLDSmExp45	MmLDSmExp46	MmLDSmExp48	MmLDSmExp50
ENSG00000118997	DNAH7	2	2.509876424	0.613822552	0.086524863	-0.000468881	2.500511039	-0.104131142	-0.117209425	0.01965364	-0.020415672	0.512387786	-0.135791887	0.871064226	0.91087023	0.644450326	0.532143283	0.310089124	0.023864919	-0.295103795	0.527053658	-0.150585958	-0.205644484	0.315513974	-0.066942118	2.702223602	-0.091468585	-0.289807813	-0.200557369	-0.50924963	-0.657789159	-0.716685615	-0.749618306	-0.735013688	-1.118300561	-1.041958696	-1.224546881	-1.378948408	-1.550446228	-1.719365345
ENSG00000119139	TJP2	2	2.270257598	0.190851891	-0.361693492	-0.414597273	-0.405403563	-0.478972785	-0.485592501	-0.254100927	-0.403511693	0.318007985	1.059849294	0.100087614	0.14897929	0.417630795	0.559651112	-0.259466927	-0.075560239	-0.419473512	-0.274757615	0.633463078	-0.541933364	0.146808545	-0.255524818	3.068233932	1.218826688	0.846065867	-0.653661215	-0.496389232	-0.814339542	-0.790391317	-0.870185758	-0.932501464	2.605999065	-0.91668926	0.322923918	-1.10660731	-1.357201404	-1.339081459
ENSG00000119383	PPP2R4	2	2.830246726	-0.010987337	-0.587669381	-0.69350362	-0.195061508	-0.677517942	-0.806750534	-0.578748934	2.137985513	-0.690391379	0.027172857	0.322272727	0.781096973	-0.036101848	-0.034983883	-0.303809684	0.136061977	-0.014794056	-0.222886488	0.071527625	-0.0598896	0.852664188	0.188736268	-0.043492561	0.550263791	0.089073522	-0.328063534	1.017610529	2.083831856	1.837068307	-1.322820486	-1.406439647	-0.859232529	-0.235332996	-1.665427635	-1.836379668	0.058300189	-0.373627799
ENSG00000119596	YLPM1	2	2.423546899	0.011048699	-0.365018254	-0.316573532	-0.957436424	-1.088575236	-0.773898755	1.210499928	-0.291711461	-0.597488948	0.899393463	-0.256588279	0.928094044	0.370334726	-0.053228749	-0.131307573	-0.165638342	-0.386716824	-0.071180579	0.007717114	0.792670775	0.122942343	-0.193785367	-1.352808345	1.588469339	0.88763427	-0.442987052	-0.078873664	0.029694157	-1.40714451	-1.408074379	1.28173618	-1.118585181	-0.556859995	-1.167952956	-1.008156648	2.824203113	0.812606001
ENSG00000119661	DNAL1	2	2.926091336	1.173883094	-0.104453146	-0.17603394	-0.073134724	-0.263134584	0.102526834	1.277476641	-0.20419441	-0.264667289	-0.292622573	0.539025455	0.099189998	0.506992888	0.372588322	0.644982332	-0.198332617	-0.496857729	0.658113198	-0.527417648	1.631362253	1.370248709	-0.499891191	1.613997098	-0.451760655	-0.423889375	-0.635845621	0.062430264	-0.716893111	1.690923771	-0.792454257	-0.876768765	-1.095815944	-1.063330847	-1.183237726	-1.266178444	-1.451397034	-1.611520564
ENSG00000119900	OGFRL1	2	3.046913169	0.784988689	0.077979405	-0.004075203	-0.091868942	-0.103920548	0.013324044	-0.094089074	-0.036358051	-0.105677522	0.359100844	0.286262601	-0.178706527	1.96208022	1.385642512	-0.00999966	0.744149995	-0.33345611	1.644129776	-0.406873922	-0.363892005	0.38239645	1.076059681	1.862390082	-0.320148575	-0.361963596	-0.546859718	-0.24701775	-0.624075624	-0.620150612	-0.710691101	-0.807342639	-1.058443037	-1.021203723	-1.158655247	-1.30429051	-1.466051411	-1.649606361
ENSG00000119906	FAM178A	2	2.26371059	-0.489740167	-0.985020333	0.216092227	-0.285431884	-0.396574071	0.058200967	-0.033009221	-1.11678524	0.453018402	-0.481100368	0.323780601	-0.144677695	0.136382232	0.119331054	0.867507754	0.520687216	0.070657524	-0.269996647	-0.561267483	-0.22101003	-0.264053421	0.572660806	1.864318746	1.214595158	0.581738195	0.58143194	-0.603244166	-0.468271594	-1.138612248	-0.797351222	3.19475607	-0.948790873	1.000240426	-0.999315046	-1.185244003	-1.827984041	-0.821630152
ENSG00000119950	MXI1	2	2.531688686	0.036231515	-0.000406256	0.573464823	-0.524626563	1.496678524	2.882147326	-0.036520601	-0.523220025	1.113618422	0.523475062	0.073744577	-0.576260999	-0.193699357	0.281143148	0.255565346	-0.447819157	-0.405100614	-0.458453182	-0.065624834	-0.712123655	-0.199456409	-0.011897902	-0.819969194	0.982924162	0.119503541	-0.389760255	-0.84025878	-0.89252122	-0.65416627	-0.93381781	-0.9798994	1.646203899	-0.806369095	-1.14739848	-1.216834566	-1.293959046	1.613774642
ENSG00000119953	SMNDC1	2	2.660849512	0.0222668	-0.65493832	0.015718653	-0.966319147	-0.966056436	-0.970349588	0.501410453	-0.874605948	0.772835126	1.079089253	0.380770715	1.653054779	-0.44010928	0.688409131	-0.701275853	0.395635411	1.062725107	-1.057623361	0.359322944	0.458280112	-0.459887143	0.51307695	0.114083598	-0.789285481	0.290826565	1.767257589	0.386918727	-1.183556101	-1.194962263	-1.136631627	-0.714148974	-1.36518418	-0.44778539	-0.498484063	-1.376299643	0.991522141	1.68344923
ENSG00000120063	GNA13	2	2.437504399	0.02399023	0.103801672	-0.600569642	0.373387612	-0.657304149	-0.662896348	-0.651948742	-0.620503973	0.132839491	1.301415752	-0.053461354	1.175745615	0.658861725	0.191533847	-0.532214813	0.576296315	-0.096552091	1.375777895	-0.748193888	1.020687717	-0.394868726	0.161418515	0.975576969	-0.754021331	2.739626447	-0.755622639	-0.880911623	-0.940615051	-0.82390318	-0.987791748	-1.0404358	-0.91364043	-0.281969593	-1.231784265	0.172658629	-1.399213527	1.607300084
ENSG00000120071	KANSL1	2	2.642703487	-1.016091288	-0.9982764	0.546603218	0.239809876	-1.274734119	0.843664261	1.865995476	1.324983505	-0.733766912	-0.337500446	0.190103221	0.262715256	0.395308973	0.346634937	0.434337541	-0.025609806	-0.067359376	-0.130664609	-0.454855568	-0.735858238	-0.50809657	-0.216343293	0.720646929	0.858568202	-1.500132476	-1.128818738	0.588402263	-1.7608203	1.256042763	-0.409328574	-0.144447103	1.311879534	0.45726203	-0.877785204	-1.589724184	0.922735725	-1.298183992
ENSG00000120137	PANK3	2	2.397261459	-0.713738241	-0.042219153	0.059149317	0.755680641	1.003304972	2.752141072	-0.114573685	-1.066275653	0.898522659	1.058157572	0.219586359	0.885805922	0.289231151	-0.546625746	-0.05541967	0.583763203	-0.937589643	0.309566327	0.262029521	-0.100121097	0.509801136	-0.239237377	0.362504694	-0.64671012	-1.142504599	0.559727135	-1.234546968	-1.23706024	1.512542554	-0.542297256	-1.444079567	-1.567124523	-1.402912966	0.013447842	-1.046421967	0.056114826	-0.408879891
ENSG00000120278	PLEKHG1	2	2.955066691	1.244541325	0.469590844	0.340925801	0.076150482	0.184362052	0.168262646	0.701221289	0.318949518	0.236079165	0.131358769	0.352515972	0.759918029	0.32299635	0.301353789	-0.137254763	1.226437365	-0.136913171	0.10126001	0.422208491	1.012596268	-0.288974334	-0.059451861	2.084237457	-0.154690835	-0.087994147	-0.204399978	-0.459382482	-0.631262944	-0.723671155	-0.535118007	-0.719420556	-0.767709862	-1.253978743	-1.469511268	-1.697875296	-1.951524104	-2.13089881
ENSG00000120451	SNX19	2	2.34230992	-0.16588433	0.902096356	-0.597165914	-0.410288837	-0.646982599	-0.674053195	0.562522148	-0.380557977	0.029743865	1.239997649	0.197787163	1.205862451	0.503482844	0.703989637	-0.491080376	-0.761497997	-0.247927549	1.037426668	1.131136535	2.910685542	0.005430711	-0.644805266	-0.511248398	0.014484205	-0.656810755	-0.944186734	-0.638817306	-0.992395552	-0.985462622	-1.046472879	-1.106816098	1.337106765	-1.240337091	-0.046412908	-1.417079498	-0.528534992	1.010756413
ENSG00000120533	ENY2	2	2.610245126	0.058484052	-0.907287502	-0.627217599	-0.201369913	-0.471915907	-1.206076544	-0.718720557	1.802667416	0.99390679	-0.402581339	-0.217135887	0.481925566	1.030360068	-0.685325823	0.507645916	-0.24360373	-1.157200986	-0.009506176	0.015656096	-0.492395818	0.471019739	0.856687211	0.055578351	0.472335593	1.031206784	1.125579798	-1.345154667	1.371634188	-1.50486301	-1.476541228	1.619883959	-1.573162016	-0.787516015	-0.767133019	-0.24859865	0.749236967	-0.210747234
ENSG00000120539	MASTL	2	2.350018032	0.127118926	-0.195582508	-0.133514038	-0.335676914	-0.310147357	-0.316613859	0.156760885	3.791640351	-0.31125394	-0.323011161	0.267785122	1.480642516	-0.175302192	-0.406380112	-0.362997882	0.726602943	-0.362158549	0.747924978	0.23696638	-0.458084682	-0.47323284	0.384405793	0.233152099	0.194412745	-0.47266891	1.536820247	1.088935688	-0.637753201	-0.383777185	-0.692305656	-0.753179057	-0.911326773	-0.887873178	-0.902473711	-1.06616846	-1.168049263	-1.283655274
ENSG00000120693	SMAD9	2	2.713195759	-0.011053886	-0.388460644	-0.443474611	-0.509425922	-0.510416993	-0.333080899	-0.433294436	-0.465118993	-0.373209115	-0.09579411	0.260434266	-0.348906495	-0.12746537	-0.11809035	0.811549619	0.542421509	1.252939675	1.482463215	-0.108095922	1.535680681	-0.214465234	-0.385322323	2.017035539	1.217263658	-0.313081246	-0.409904356	-0.239554233	-0.859160535	1.717723622	-0.91723281	-0.982033868	-1.15038682	1.228858681	-1.217576016	-1.26697208	-1.423672221	-1.134316736
ENSG00000120733	KDM3B	2	2.541533396	-0.33232234	-0.44154717	0.724347687	-0.099565732	-0.748518438	-0.317532503	-0.238698716	-0.658851881	-0.511372495	0.127775128	0.433678963	0.432996653	0.350866275	1.428548466	-0.272859277	0.210025518	0.562497442	0.726212599	1.320985797	1.312681639	0.147613265	-0.311388235	-0.6161286	1.539975885	0.30953689	-1.014546487	-1.008456298	-0.990463226	-1.018762478	-1.121628726	-1.142791711	-1.322188192	-0.837315359	-1.103301528	-1.433983513	2.070234806	1.302712497
ENSG00000121058	COIL	2	2.635109612	0.354818572	0.014946907	-0.361030386	-0.532922104	-0.39656577	2.316919077	-0.444149551	-0.44560231	0.331852374	-0.431244274	0.262448391	0.03416746	0.607409199	0.722729486	1.55093871	0.211258188	1.39461233	-0.635948941	0.878596239	-0.655012853	-0.210315005	1.364455003	-0.583300182	-0.627045262	-0.093918218	-0.771994215	-0.150696956	-0.821362607	-0.654664045	-0.654670101	-0.938536541	-1.099077679	-1.07526853	-0.589282394	-1.256261544	2.118911395	-1.370303476
ENSG00000121274	PAPD5	2	2.551733677	0.345781685	0.707579565	-0.549487219	-0.59334699	-0.496330706	-0.534285689	0.488908512	0.645213815	0.458904112	0.66892698	0.305101611	-0.453487728	0.196885663	0.313992325	0.854804446	-0.222701463	-0.768336742	0.877991358	1.130970452	1.496175907	0.341500277	0.528908071	0.12169267	-0.29943854	1.451416254	-0.581742545	-0.713522102	-0.949116507	-1.04520849	-1.004947025	-1.067245213	-1.157027034	-1.148069121	-1.223485191	2.268044868	-1.336616318	-1.610137624
ENSG00000121297	TSHZ3	2	2.672748277	0.097394267	-0.109580493	-0.207097694	-0.146268426	-0.296658076	-0.304601217	2.662150998	0.944614535	0.334173149	-0.139494284	0.260013333	-0.354515139	-0.230968885	-0.376946452	0.423923315	-0.184006455	0.066106058	0.080852163	0.712003604	-0.489402352	-0.361949621	-0.22353135	-0.712047718	1.754430961	0.09914337	-0.111985907	-0.531273843	2.065882697	1.336648118	-0.76608306	-0.777738374	-1.035118129	-0.969918424	-1.112648267	-1.225318255	-1.350463763	-1.49246866
ENSG00000121350	PYROXD1	2	2.664477448	0.327054827	-0.227634418	-0.288177302	0.081241957	-0.36184684	-0.369423728	-0.293865208	0.504460701	-0.207971457	-0.32442737	0.228730354	0.284289651	-0.037854336	-0.467249224	-0.194243328	-0.206270047	-0.559529379	1.260570728	-0.381146169	1.448055008	-0.577592216	0.129217261	2.276880183	-0.521387768	0.655970491	-0.440473992	-0.534505105	-0.745636234	-0.715254607	-0.809544293	-0.77953585	-1.066128359	1.591224771	-1.140068584	-1.247523595	2.547426258	-1.502310229
ENSG00000121743	GJA3	2	2.805437449	0.512876306	0.099373767	0.042394027	1.138126118	-0.096685378	-0.107753826	-0.042638644	-0.023863526	-0.069098992	0.106482538	0.017719646	0.086674965	0.995733052	-0.235210442	1.517540842	0.944750814	2.117085847	1.218762173	-0.423221942	0.535151276	-0.220499813	-0.287281422	1.516615579	-0.329745522	0.326884374	-0.574104834	-0.38626178	-0.657331557	-0.818014955	-0.750689555	-0.854864862	-1.125511993	-1.085373812	-1.175412228	-1.390497289	-1.564852394	-1.762694007
ENSG00000121864	ZNF639	2	2.248331476	0.11779329	-0.264688178	0.399295325	-0.410149547	-0.37014185	0.103036263	-0.364442205	-0.330973542	-0.371160428	0.272954488	0.087803716	-0.268450968	0.649479076	-0.452179116	-0.10898502	-0.538345276	-0.489940908	0.703471292	1.408893992	3.710034835	0.399730028	-0.550853524	-0.599207155	1.224880037	1.511294309	0.454874546	-0.608145384	-0.671693674	-0.659058913	-0.721907651	0.654999056	-0.923510335	-0.901921971	-0.925403994	-1.066037687	-1.159816056	-1.189858344
ENSG00000121879	PIK3CA	2	2.746366949	0.093010367	0.723825102	-0.437800957	-0.527530806	1.17123949	-0.520380136	0.001604386	-0.46389245	-0.499574998	0.497339994	1.044617016	0.054671066	1.185451465	1.283606828	-0.312883512	0.283356071	-0.652988574	1.388118878	-0.610077676	-0.591053674	0.436370708	0.294071766	1.253753821	-0.509075999	1.196405011	-0.630740515	-0.810892458	-0.890449684	-0.998648776	-0.953313992	-1.023462332	0.384951689	-1.178679044	-1.278440134	-1.384140181	-1.501543991	1.736809282
ENSG00000122126	OCRL	2	2.5483252	-0.122429213	-0.70912924	-0.432087082	-0.748730909	-0.676268877	0.29510077	0.992348847	-0.78372481	0.123820979	0.226835783	-0.09552769	0.034236777	0.354803344	-0.147931104	-0.955878985	-0.380991784	1.37601375	-0.318341145	-0.966477879	1.243504087	0.577890794	-0.027295041	-0.562935518	1.123926657	0.209010706	-0.353547618	0.54648712	-1.167161075	0.640994753	-1.223670386	2.437595116	-1.450548028	-0.157657159	-1.469034299	0.316701456	1.480661766	-1.778890063
ENSG00000122417	ODF2L	2	2.180787591	0.513532979	0.885309197	-0.216742853	-0.472826356	-0.479210991	-0.437399474	-0.471150603	-0.423819506	1.026918362	-0.452415507	0.032207107	0.416955473	0.49539431	0.001849362	2.996353084	0.500032683	2.618417943	-0.130960287	-0.69986373	-0.041555207	0.118376459	-0.216294794	-0.381147076	-0.656486728	-0.690769003	-0.285531821	-0.815794322	-0.905662991	-1.02788581	-0.976675166	-0.850653559	-1.261781503	1.101167894	0.215508537	0.880231721	-1.595961471	-0.492453945
ENSG00000122497	NBPF14	2	2.646396724	0.999600711	0.193833565	0.119366536	-0.076547586	2.169471433	0.468360599	0.039161058	0.033968773	0.63871547	-0.002339572	0.778459957	-0.04280642	0.287180006	0.387983204	0.61622467	0.525668136	0.972798005	-0.354336711	0.359621757	0.706135737	1.55486109	1.04297516	-0.564479242	-0.233924847	-0.392749444	-0.528021944	-0.592600914	-0.736257037	-0.490934901	-0.849769853	-0.976435299	-1.305509258	-1.129819354	-1.095970817	-1.483464502	-1.604564037	-2.080250854
ENSG00000122733	KIAA1045	2	2.411173247	0.22906018	-0.096655696	-0.158607835	-0.200193637	-0.233991174	-0.241744398	-0.226569045	3.553526899	-0.235319133	-0.244057064	0.587566616	1.078896746	0.420994247	2.056500615	0.190983066	1.2066343	-0.436275817	-0.23464979	0.029993175	-0.430271752	-0.463594456	0.695113805	-0.270071819	0.638170059	-0.428815788	0.091313872	-0.449059126	-0.626712515	-0.739267995	-0.69210791	-0.765080612	-0.954663468	-0.926547482	-0.331980813	-1.140280324	-1.262412559	-1.400996619
ENSG00000122786	CALD1	2	1.946821591	2.861699155	0.005504941	-0.059893248	-0.118192136	-0.145494306	3.792331084	0.014516866	-0.091738328	-0.11756152	0.637972239	0.127798704	-0.060335836	0.065347026	0.394453166	-0.097179564	0.22743513	-0.29270512	-0.302556465	-0.3648589	-0.36157696	0.188858653	-0.16134387	0.26128172	0.637392114	-0.241549449	0.07358943	-0.252465846	-0.581274482	0.015950349	-0.653420372	-0.733925744	-0.943076876	-0.822340119	-1.026549144	-1.147855769	-1.282593632	-1.392464483
ENSG00000122870	BICC1	2	2.078370488	1.540377134	-0.146341822	-0.202766154	-0.28047211	-0.269944408	0.325153425	0.19869595	-0.215332442	-0.272632346	-0.24563074	0.093479314	0.376835493	-0.160716569	-0.269356931	0.757709504	0.381549187	-0.417405184	0.335484433	0.920227811	-0.446694392	0.225477632	0.151969122	4.237922005	-0.420112009	-0.448865844	0.482339494	-0.475151232	-0.629105523	0.534614576	-0.574868709	-0.755127926	-0.927795526	-0.8459388	-0.996705819	-1.096850987	-1.208084847	-1.334305248
ENSG00000123200	ZC3H13	2	2.678652132	-0.4204333	-0.401402439	-0.934081622	-0.119755188	-1.000505531	-0.571306608	-0.928085663	-0.013278068	1.273677061	-0.246971973	-0.109457894	0.276048795	0.636755022	-0.106054243	0.44023111	0.609887608	0.769823497	-0.382777099	0.845614106	-1.048320072	0.749963831	-0.189283122	0.695249304	0.603652455	0.004311751	0.258994274	1.126882849	-1.400506896	-1.470982589	-1.390608705	1.571650401	0.917001439	-0.338447926	1.618680166	-1.515741612	-0.603756699	-1.885318554
ENSG00000123240	OPTN	2	2.89933722	1.032751691	-0.142173549	-0.22629047	-0.381283416	-0.254314567	1.460448238	1.920541943	-0.056318417	-0.261384492	-0.348966243	0.572703071	-0.20594444	0.360620055	0.003022613	1.58987342	1.047954116	-0.491537845	-0.575275419	-0.596020067	-0.556566895	-0.230143631	-0.609973866	0.551798868	-0.51641473	-0.554796806	-0.151046021	1.304689934	-0.592895459	-0.932229248	-0.499379793	-0.963610951	-1.194094674	-1.159913518	0.157956874	-1.343976734	1.679577656	-1.736724448
ENSG00000123268	ATF1	2	2.937641038	0.53486884	0.169040363	0.077367352	0.569384664	-0.034181817	-0.045652496	2.03017305	0.084402137	-0.036144743	-0.059689614	0.662102703	0.486744637	0.783279654	-0.044888489	0.196641241	0.263500056	-0.333509374	-0.347397995	0.131969473	-0.324627006	-0.373935401	-0.407960847	1.254461389	1.919799518	1.647584666	-0.511072084	-0.492844923	-0.615309226	-0.52519033	-0.712077729	-0.820058714	-1.100590865	-1.058987436	-1.21255202	-1.37525858	-1.555981018	-1.761050076
ENSG00000123297	TSFM	2	2.609277255	-0.186190052	0.768733807	-0.440963289	0.108190748	-0.503083405	-0.509471199	0.645774276	-0.461047715	1.03055105	0.868985241	-0.10267009	1.278643474	0.252240449	-0.205154698	0.032814781	0.058909508	2.081388506	0.690069265	1.561234699	-0.664825409	0.088633728	0.668473336	-0.129240326	2.03047119	-0.663625635	-0.734227256	-0.321088442	-0.82670059	-0.919450884	-0.880589055	0.060514471	-1.096945517	-1.073776801	-1.159294078	-1.141275864	-1.350543289	-1.464742192
ENSG00000123411	IKZF4	2	2.426796851	0.245719283	-0.023307836	-0.090723704	-0.229454889	-0.172755306	-0.181192309	-0.164677822	-0.117246335	0.387019038	-0.173412607	0.07637128	1.547207278	-0.006357881	1.350286688	0.108492121	0.116342377	-0.392879987	0.031590266	-0.378826098	-0.386346407	0.728222462	-0.1579912	-0.077957699	-0.350407049	1.360618942	-0.536671662	-0.510052537	-0.60011182	-0.722593877	-0.671274614	-0.750682979	-0.956985668	-0.926390056	-1.0393205	-1.158972584	3.840609005	-1.442682164
ENSG00000123575	FAM199X	2	2.618880668	-0.150049689	-0.426370376	-0.241876775	-0.577535007	-0.545624093	-0.552355253	-0.407146001	0.147218422	1.286333115	0.531348664	0.102669462	1.460634453	0.312204368	0.966099113	-0.381983013	0.680188685	1.039150516	-0.703574735	-0.542930387	1.02669787	0.922293274	-0.050673541	1.186613009	-0.64769431	1.059305497	1.893825268	0.5985191	-0.886636826	-0.623039884	-0.943423227	-1.006788031	-0.443633359	-1.146994864	-1.223451485	-1.33258735	-1.438637892	-1.558975384
ENSG00000123600	METTL8	2	1.819421207	0.638955044	0.00968074	0.015799862	-0.174720837	-0.146508139	-0.155325725	0.375202307	-0.08849522	1.317066431	-0.175534117	0.375623121	0.131587409	0.572770731	0.203853068	-0.163777335	-0.034610187	-0.056017679	0.442182456	-0.093683949	0.440013437	0.056040977	0.428125988	-0.607542172	-0.332173553	-0.368078257	0.225391986	-0.499020472	-0.593142228	-0.721149314	-0.667515097	-0.709148548	4.488071199	-0.934138511	-1.052162579	-1.177212577	-1.316109487	-1.47371998
ENSG00000123700	KCNJ2	2	2.29588403	0.074546545	0.774332357	1.025731834	-0.390203756	-0.387637014	-0.394417715	0.851877549	-0.343017002	-0.388797365	-0.409962033	0.363635297	0.967904469	0.549377737	0.421551085	0.680166942	0.732669831	0.398974292	-0.367728402	0.525358043	0.570330852	-0.507112458	-0.611798801	3.301102037	-0.530439569	-0.221987753	1.532473479	-0.567996768	-0.731160816	-0.601361693	-0.788363907	-0.85219507	-1.018028236	-0.99343381	-1.08421096	-1.180392236	-1.2872233	-1.408447713
ENSG00000123933	MXD4	2	2.760002679	0.091566943	-0.17727628	-0.237663296	-0.400408332	-0.341704948	0.819465733	-0.333341847	-0.161000729	-0.035059514	0.1002965	0.637853842	0.814607802	0.866878554	0.985392722	1.041563274	1.712210191	0.923716059	1.603979415	-0.508889626	-0.15516106	1.364833393	0.052154149	-0.373008836	1.052925168	0.373569024	-0.666269011	-0.441993679	-0.784172624	-0.752856919	-0.857851707	-0.940067921	-1.153665393	-1.121987126	-1.238910479	-1.362794488	-1.500395703	-1.656535931
ENSG00000124098	FAM210B	2	2.066732765	0.200100913	-0.076576282	-0.13256949	-0.247794876	-0.200702912	-0.207709118	0.227780277	-0.154598969	-0.081099077	0.31060368	0.128245882	0.402499497	1.347459112	0.164363441	-0.342331701	0.563979312	-0.329967426	3.305057524	-0.407435132	0.168817618	0.375135326	-0.432319661	-0.567095208	3.197516774	-0.230448267	-0.502959978	-0.480850354	-0.555651306	-0.533505488	-0.614756804	-0.355281549	-0.852057802	-0.82664673	-0.920442862	-1.019822845	-1.130206796	-1.255461485
